filename,truth_label,predict_label,probability,is_right,confidence
000801_0.npy,0,0,0.9999736547470093,True
002704_0.npy,0,0,0.9999998807907104,True
004101_1.npy,1,1,0.9999923706054688,True
004303_1.npy,1,1,1.0,True
004915_0.npy,0,1,0.999992847442627,False
005505_1.npy,1,1,1.0,True
007802_1.npy,1,1,1.0,True
011103_1.npy,1,1,1.0,True
012909_0.npy,0,1,0.6256939172744751,False
012915_0.npy,0,1,0.9981775283813477,False
013201_0.npy,0,0,0.9999268054962158,True
014803_1.npy,1,1,1.0,True
014902_0.npy,0,1,0.9999998807907104,False
014905_0.npy,0,0,0.9999970197677612,True
016001_0.npy,0,0,1.0,True
016401_0.npy,0,0,0.9029403328895569,True
016406_0.npy,0,0,0.8305556774139404,True
017103_0.npy,0,0,0.999971866607666,True
017104_0.npy,0,0,0.9908866882324219,True
019401_1.npy,1,1,1.0,True
020602_1.npy,1,1,1.0,True
020604_0.npy,0,0,0.9999983310699463,True
021301_0.npy,0,0,1.0,True
021901_1.npy,1,1,1.0,True
022801_1.npy,1,1,0.9999622106552124,True
023703_1.npy,1,1,1.0,True
025403_0.npy,0,1,1.0,False
025502_0.npy,0,0,0.9998063445091248,True
025601_0.npy,0,1,0.9945153594017029,False
026003_1.npy,1,1,1.0,True
028701_0.npy,0,0,0.9999171495437622,True
030902_1.npy,1,1,1.0,True
031507_0.npy,0,0,0.9793755412101746,True
032501_1.npy,1,1,1.0,True
033503_0.npy,0,0,0.8015021681785583,True
039006_0.npy,0,1,0.9999042749404907,False
039405_1.npy,1,1,0.9992659687995911,True
039501_1.npy,1,1,1.0,True
040001_1.npy,1,0,0.9999926090240479,False
041301_0.npy,0,1,0.9145922660827637,False
042704_0.npy,0,0,1.0,True
043403_0.npy,0,0,0.9999979734420776,True
044002_0.npy,0,0,1.0,True
044902_0.npy,0,0,0.9990214109420776,True
045406_0.npy,0,0,0.9666688442230225,True
045601_0.npy,0,0,1.0,True
047604_0.npy,0,0,0.8630101680755615,True
047605_1.npy,1,1,1.0,True
049002_0.npy,0,0,0.9998575448989868,True
049104_0.npy,0,0,1.0,True
049701_1.npy,1,1,0.9629487991333008,True
053901_1.npy,1,1,0.9998340606689453,True
055601_1.npy,1,1,0.6083363890647888,True
060105_0.npy,0,0,1.0,True
064204_0.npy,0,0,1.0,True
064401_0.npy,0,1,1.0,False
064907_0.npy,0,0,1.0,True
068609_1.npy,1,1,0.999998927116394,True
069601_0.npy,0,0,0.999049961566925,True
070902_1.npy,1,1,1.0,True
071306_0.npy,0,0,1.0,True
077306_1.npy,1,1,1.0,True
077702_0.npy,0,1,0.95319664478302,False
077703_0.npy,0,1,0.9999855756759644,False
078804_1.npy,1,1,1.0,True
084602_0.npy,0,0,0.9444314241409302,True
084905_0.npy,0,0,1.0,True
085503_0.npy,0,0,1.0,True
085509_0.npy,0,0,0.9939661622047424,True
089003_1.npy,1,1,1.0,True
089302_1.npy,1,1,1.0,True
091002_1.npy,1,1,1.0,True
093306_0.npy,0,0,1.0,True
096101_0.npy,0,0,1.0,True
096103_0.npy,0,0,0.9999823570251465,True
097203_1.npy,1,0,0.8702728748321533,False
098401_1.npy,1,1,0.9999997615814209,True
099704_0.npy,0,0,0.9999985694885254,True
100204_1.npy,1,1,1.0,True
